date,code,name,open,high,low,close,volume,amount,ret20_pct,ma20,ma60,bias_pct,trend,market_signal,convex,nav_like,qdii,asset,premium_pb,pb_is_default,latest_signal,last_signal,profit_since_last_signal,momentum_rank,score,score_rank,status_mark,target_holdings
2026-07-01,588000.SH,科创50,2.346,2.39,2.252,2.29,40231507,9359368197.0,17.91967044284244,1.95675,1.7614166666666666,17.030790852178356,↗,★,↘,1.564207650273224,False,china_equity,1.0,True,-,0618_B,11.381322957198448,1,27.91967044284244,1,√√√,科创50|日经225
2026-07-01,513520.SH,日经225,2.554,2.556,2.461,2.479,2721034,681956575.0,14.081914404049712,2.4208,2.184883333333333,2.40416391275613,↗,-,↘,1.9643423137876388,True,overseas_equity,1.09,False,-,0525_B,12.733060482037306,2,27.081914404049712,2,√√√,科创50|日经225
2026-07-01,159338.SZ,中证A500,1.343,1.353,1.326,1.337,26059859,3499715636.489,2.2171253822629966,1.30185,1.2812166666666664,2.7000038406882476,↗,★,↘,1.434549356223176,False,china_equity,1.0,True,-,0625_B,2.1390374331550888,3,14.217125382262996,4,×××,科创50|日经225
2026-07-01,164824.SZ,印度,1.298,1.305,1.294,1.301,255515,33186801.59,2.199528672427342,1.28665,1.2911,1.1152994209769451,↗,-,↗,1.260658914728682,True,overseas_equity,1.0,True,-,0625_B,-0.30651340996168397,4,13.199528672427341,6,×××,科创50|日经225
2026-07-01,563300.SH,中证2000,1.615,1.643,1.605,1.632,3347880,545141307.0,1.6189290161892744,1.5795,1.5648833333333334,3.3238366571699984,↗,★,↗,1.6551724137931034,False,china_equity,1.0,True,0701_B,0701_B,0.0,5,15.618929016189274,3,×××,科创50|日经225
2026-07-01,159949.SZ,创业板50,2.086,2.092,2.015,2.031,11845988,2438640633.492,1.3979031452820756,1.98875,1.8586666666666667,2.1244500314267833,↗,★,↘,1.5707656612529004,False,china_equity,1.0,True,-,0616_B,0.9443339960238717,6,13.397903145282076,5,×××,科创50|日经225
2026-07-01,513100.SH,纳指,2.227,2.232,2.204,2.209,3078889,682631843.0,-0.2258355916892496,2.2072,2.0708333333333333,0.08155128669808942,-,●,↗,2.547866205305652,True,overseas_equity,1.07,False,-,0630_S,-,7,-1007.2258355916892,8,×××,科创50|日经225
2026-07-01,511380.SH,可转债,13.972,14.074,13.938,14.004,6155133,8619822395.0,-0.8566371681415941,13.96465,14.107716666666667,0.281782930470853,-,●,↘,1.3475750577367205,False,bond,1.0,True,-,0630_S,-,8,-999.8566371681416,7,×××,科创50|日经225
2026-07-01,520830.SH,沙特,0.885,0.887,0.883,0.886,251580,22261581.0,-2.3153252480705655,0.89885,0.9134833333333334,-1.4296044946320308,↘,●,↗,0.8218923933209648,True,overseas_equity,1.01,False,0701_S,0701_S,-,9,-1019.3153252480706,9,×××,科创50|日经225
2026-07-01,513030.SH,德国,1.763,1.765,1.759,1.762,314745,55461494.0,-2.920110192837466,1.7683499999999999,1.7867166666666665,-0.3590918087482575,↘,●,↗,1.5442594215600352,True,overseas_equity,1.0,True,0701_S,0701_S,-,10,-1019.9201101928375,10,×××,科创50|日经225
2026-07-01,159985.SZ,豆粕,1.982,2.003,1.975,1.997,1073413,213682883.928,-4.174664107485604,2.0073,2.0746833333333337,-0.5131270861355897,↘,●,↗,1.563821456538763,False,commodity,1.01,False,0701_S,0701_S,-,11,-1021.1746641074856,11,×××,科创50|日经225
2026-07-01,162411.SZ,华宝油气,0.816,0.817,0.814,0.815,380607,31018693.28,-5.232558139534893,0.8422500000000002,0.8811666666666668,-3.2353814188186614,↘,●,↘,2.781569965870307,True,commodity_equity,0.99,False,0701_S,0701_S,-,12,-1024.2325581395348,13,×××,科创50|日经225
2026-07-01,512890.SH,红利低波,1.067,1.083,1.062,1.079,8012457,859995364.0,-5.681818181818176,1.13095,1.16255,-4.5934833547017995,↘,●,↗,1.6348484848484848,False,china_equity,1.0,True,0701_S,0701_S,-,13,-1022.6818181818181,12,×××,科创50|日经225
2026-07-01,518880.SH,黄金,8.284,8.3,8.253,8.271,3052899,2526820875.0,-9.428383705650445,8.748349999999999,9.407016666666667,-5.456457503414902,↘,●,↘,2.119682214249103,False,commodity,1.0,True,0701_S,0701_S,-,14,-1028.4283837056505,14,×××,科创50|日经225
2026-07-01,513050.SH,中概互联网,0.98,0.986,0.977,0.984,7600136,745795222.0,-10.30082041932543,1.0493000000000001,1.1444999999999999,-6.223196416658738,↘,●,↘,0.47171620325982744,True,overseas_equity,1.0,True,0701_S,0701_S,-,15,-1029.3008204193254,15,×××,科创50|日经225
