date,code,name,open,high,low,close,volume,amount,ret20_pct,ma20,ma60,bias_pct,trend,market_signal,convex,nav_like,qdii,asset,premium_pb,pb_is_default,latest_signal,last_signal,profit_since_last_signal,momentum_rank,score,score_rank,status_mark,target_holdings
2026-07-07,588000.SH,科创50,2.08,2.162,2.073,2.126,33207940.47,7077642454.0,21.208665906499412,2.02485,1.8121166666666666,4.995431760377311,↗,★,↗,1.4521857923497268,False,china_equity,1.01,False,-,0615_B,14.609164420485165,1,39.20866590649941,1,√√√,科创50|日经225
2026-07-07,164824.SZ,印度,1.315,1.322,1.312,1.321,250997.62,33080002.0,3.7706205813040183,1.29745,1.2946166666666665,1.8150988477398045,↗,★,↗,1.2800387596899223,True,overseas_equity,0.99,False,-,0624_B,0.4562737642585635,2,17.77062058130402,2,××√,科创50|日经225
2026-07-07,159985.SZ,豆粕,2.144,2.168,2.109,2.151,3396932.9,726825998.0,3.7626628075253077,2.0235,2.0775833333333336,6.300963676797622,↗,★,↗,1.6844166014095536,False,commodity,1.01,False,-,0401_S,-,3,-985.2373371924747,5,×××,科创50|日经225
2026-07-07,513520.SH,日经225,2.42,2.456,2.394,2.41,2122242.0,513341323.0,3.2562125107112205,2.44345,2.2225166666666665,-1.368966011172712,-,-,↘,1.9096671949286848,True,overseas_equity,1.09,False,-,0522_B,9.099139882299689,4,11.25621251071122,4,√√×,科创50|日经225
2026-07-07,513030.SH,德国,1.829,1.856,1.828,1.854,568740.0,104626934.0,1.1456628477905184,1.77485,1.793,4.4595317914190025,↗,★,↗,1.6248904469763366,True,overseas_equity,0.99,False,-,0703_B,1.2008733624454093,5,15.145662847790518,3,×××,科创50|日经225
2026-07-07,159338.SZ,中证A500,1.29,1.298,1.273,1.283,29616591.72,3814588038.0,0.31274433150898506,1.30475,1.2888499999999998,-1.66698601264611,-,-,↗,1.3766094420600856,False,china_equity,1.0,True,-,0702_S,-,6,-996.687255668491,6,×××,科创50|日经225
2026-07-07,511380.SH,可转债,14.033,14.056,13.871,13.894,6211683.27,8666463610.0,-1.0187361971931375,13.9662,14.120249999999999,-0.516962380604602,-,●,↘,1.3369899923017707,False,bond,1.0,True,-,0520_S,-,7,-1000.0187361971931,9,×××,科创50|日经225
2026-07-07,563300.SH,中证2000,1.563,1.578,1.52,1.534,2977627.92,459478780.0,-1.2234385061171915,1.58545,1.5750166666666667,-3.2451354505030117,-,●,↗,1.5557809330628805,False,china_equity,1.0,True,-,0601_S,-,8,-998.2234385061172,7,×××,科创50|日经225
2026-07-07,520830.SH,沙特,0.885,0.886,0.884,0.886,169330.0,14981769.0,-2.4229074889867808,0.89635,0.9106166666666666,-1.1546828805712006,↘,●,↗,0.8218923933209648,True,overseas_equity,1.0,True,-,0427_S,-,9,-1019.4229074889868,12,×××,科创50|日经225
2026-07-07,159949.SZ,创业板50,1.863,1.891,1.833,1.863,9880381.75,1842169689.0,-2.867570385818563,1.9774,1.8838666666666666,-5.7853747344998485,-,●,↗,1.4408352668213458,False,china_equity,1.0,True,-,0702_S,-,10,-999.8675703858186,8,×××,科创50|日经225
2026-07-07,162411.SZ,华宝油气,0.817,0.823,0.817,0.822,587935.43,48236166.0,-4.971098265895957,0.8266499999999999,0.8705833333333334,-0.5625113409544413,↘,●,↘,2.8054607508532423,True,commodity_equity,1.0,True,-,0525_S,-,11,-1023.971098265896,13,×××,科创50|日经225
2026-07-07,512890.SH,红利低波,1.112,1.113,1.097,1.104,6588376.41,726747086.0,-6.519898391193902,1.11785,1.15645,-1.2389855526233284,↘,●,↘,1.6727272727272728,False,china_equity,1.0,True,-,0407_S,-,12,-1025.519898391194,15,×××,科创50|日经225
2026-07-07,513050.SH,中概互联网,1.031,1.072,1.03,1.038,35114543.2,3690824268.0,-7.155635062611809,1.0272000000000001,1.1335666666666666,1.0514018691588634,-,●,↗,0.4976030680728668,True,overseas_equity,0.99,False,-,0511_S,-,13,-1004.1556350626119,10,×××,科创50|日经225
2026-07-07,518880.SH,黄金,8.59,8.62,8.564,8.597,2238576.97,1924146850.0,-7.994434931506844,8.628300000000001,9.321333333333335,-0.3627597556877027,↘,●,↗,2.2032291132752433,False,commodity,1.0,True,-,0313_S,-,14,-1024.994434931507,14,×××,科创50|日经225
2026-07-07,513100.SH,纳指,2.167,2.176,2.155,2.169,2118120.0,458934885.0,-8.28752642706132,2.19755,2.0983,-1.2991740802257068,-,●,↗,2.5017301038062283,True,overseas_equity,1.07,False,-,0623_S,-,15,-1015.2875264270613,11,×××,科创50|日经225
