date,code,name,open,high,low,close,volume,amount,ret20_pct,ma20,ma60,bias_pct,trend,market_signal,convex,nav_like,qdii,asset,premium_pb,pb_is_default,latest_signal,last_signal,profit_since_last_signal,momentum_rank,score,score_rank,status_mark,target_holdings
2026-06-26,513520.SH,日经225,2.513,2.534,2.483,2.522,2575365,645498494.0,16.060745513115492,2.3922499999999998,2.1522833333333335,5.423764238687423,↗,★,↘,1.998415213946117,True,overseas_equity,1.0,True,-,0522_B,18.29268292682926,1,32.06074551311549,1,√√√,日经225|创业板50
2026-06-26,588000.SH,科创50,2.142,2.188,2.084,2.133,40480199,8667140757.0,9.835221421215245,1.8816000000000002,1.7142499999999998,13.360969387755084,↗,★,↗,1.4569672131147542,False,china_equity,1.0,True,-,0618_B,5.751115518096195,2,17.835221421215245,2,×××,日经225|创业板50
2026-06-26,159949.SZ,创业板50,2.087,2.088,2.01,2.018,13884321,2834272310.336,0.7488766849725215,1.9747,1.8325500000000001,2.192738137438588,↗,★,↘,1.5607115235885536,False,china_equity,1.0,True,-,0616_B,1.61127895266866,4,16.748876684972522,3,√√√,日经225|创业板50
2026-06-26,164824.SZ,印度,1.304,1.307,1.293,1.305,215524,28001421.646,2.513747054202664,1.2825000000000002,1.2878333333333332,1.754385964912264,↗,★,↘,1.26453488372093,True,overseas_equity,1.0,True,-,0616_B,-0.4576659038901587,3,14.513747054202664,4,×××,日经225|创业板50
2026-06-26,159338.SZ,中证A500,1.34,1.34,1.3,1.309,30435981,4010716882.849,0.0764525993883769,1.29515,1.2736500000000002,1.069374203760165,↗,★,↘,1.4045064377682401,False,china_equity,1.0,True,-,0618_B,-1.0582010582010581,5,12.076452599388377,5,×××,日经225|创业板50
2026-06-26,563300.SH,中证2000,1.613,1.613,1.57,1.576,2720631,431854477.0,-1.8679950186799466,1.57225,1.5564,0.23851168707267334,↗,●,↘,1.5983772819472617,False,china_equity,1.0,True,-,0624_B,-3.1941031941031817,7,7.132004981320053,6,×××,日经225|创业板50
2026-06-26,159985.SZ,豆粕,2.008,2.012,1.995,2.007,995220,199449912.7,-3.6948176583493253,2.0176000000000003,2.07895,-0.5253766851705088,↘,●,↗,1.5716523101018014,False,commodity,1.0,True,0626_S,0626_S,-,11,-1020.6948176583493,7,×××,日经225|创业板50
2026-06-26,520830.SH,沙特,0.897,0.897,0.891,0.891,197057,17594501.0,-1.764057331863289,0.9013000000000002,0.9155833333333334,-1.1427937423721501,↘,●,↘,0.8265306122448979,True,overseas_equity,1.0,True,0626_S,0626_S,-,6,-1020.7640573318633,8,×××,日经225|创业板50
2026-06-26,511380.SH,可转债,13.889,13.889,13.721,13.792,7510500,10361199041.0,-2.357522123893807,13.985050000000001,14.095416666666665,-1.3804026442522654,↘,●,↘,1.3271747498075444,False,bond,1.0,True,0626_S,0626_S,-,8,-1021.3575221238938,9,×××,日经225|创业板50
2026-06-26,513100.SH,纳指,2.206,2.206,2.133,2.158,3019966,650100247.0,-2.529358626919609,2.2267,2.046133333333333,-3.0852831544438075,↘,●,↘,2.489042675893887,True,overseas_equity,1.0,True,0626_S,0626_S,-,9,-1021.5293586269196,10,×××,日经225|创业板50
2026-06-26,513030.SH,德国,1.752,1.755,1.74,1.753,298468,52196521.0,-3.4159779614325148,1.7796500000000002,1.7835,-1.4974854606242927,↘,●,↘,1.5363716038562663,True,overseas_equity,1.0,True,0626_S,0626_S,-,10,-1022.4159779614325,11,×××,日经225|创业板50
2026-06-26,162411.SZ,华宝油气,0.814,0.815,0.8,0.811,1422287,115314224.881,-5.697674418604648,0.8492999999999998,0.8939666666666668,-4.509596137995975,↘,●,↗,2.767918088737202,True,commodity_equity,1.0,True,0626_S,0626_S,-,13,-1022.6976744186046,12,×××,日经225|创业板50
2026-06-26,512890.SH,红利低波,1.086,1.091,1.079,1.081,6395364,692867636.0,-5.5069930069929995,1.1457000000000002,1.1684333333333332,-5.647202583573375,↘,●,↘,1.6378787878787877,False,china_equity,1.0,True,0626_S,0626_S,-,12,-1024.506993006993,13,×××,日经225|创业板50
2026-06-26,518880.SH,黄金,8.365,8.393,8.293,8.39,3848075,3213357332.0,-8.125273762593066,8.901,9.478366666666666,-5.740927985619582,↘,●,↘,2.150179395181958,False,commodity,1.0,True,0626_S,0626_S,-,14,-1027.125273762593,14,×××,日经225|创业板50
2026-06-26,513050.SH,中概互联网,0.96,0.962,0.938,0.941,21488196,2038168379.0,-14.220601640838648,1.0724500000000001,1.1549333333333334,-12.256981677467493,↘,●,↘,0.4511025886864813,True,overseas_equity,1.0,True,0626_S,0626_S,-,15,-1033.2206016408386,15,×××,日经225|创业板50
