date,code,name,open,high,low,close,volume,amount,ret20_pct,ma20,ma60,bias_pct,trend,market_signal,convex,nav_like,qdii,asset,premium_pb,pb_is_default,latest_signal,last_signal,profit_since_last_signal,momentum_rank,score,score_rank,status_mark,target_holdings
2026-07-14,588000.SH,科创50,2.094,2.136,1.998,2.085,39784524.0,8256165477.0,19.55275229357798,2.12545,1.8722166666666666,-1.903126396763033,-,-,↘,1.4241803278688525,False,china_equity,1.01,False,-,0617_B,3.371343579573627,1,27.55275229357798,1,×√√,科创50|华宝油气
2026-07-14,162411.SZ,华宝油气,0.884,0.888,0.879,0.883,1153009.0,102003211.473,2.9137529137529095,0.8242499999999999,0.8662,7.1276918410676515,↗,★,↗,3.013651877133106,True,commodity_equity,0.98,False,0715_B,0525_S,-,2,16.91375291375291,2,××√,科创50|华宝油气
2026-07-14,513520.SH,日经225,2.275,2.306,2.235,2.289,1965873.0,447083060.0,1.7333333333333423,2.4433499999999997,2.2525,-6.317146540610208,↘,●,↘,1.81378763866878,True,overseas_equity,1.08,False,-,0708_S,-,3,-1027.2666666666667,10,×××,科创50|华宝油气
2026-07-14,164824.SZ,印度,1.29,1.29,1.284,1.286,85369.0,10981709.455,1.2598425196850505,1.30455,1.2938666666666667,-1.4219462649955994,↘,●,↘,1.246124031007752,True,overseas_equity,1.01,False,0715_S,0615_B,-1.9069412662089946,4,-1013.7401574803149,5,√√×,科创50|华宝油气
2026-07-14,513100.SH,纳指,2.157,2.17,2.136,2.165,2159511.0,465014576.0,1.0265982267849028,2.1936,2.1268499999999997,-1.3037928519328945,↘,●,↘,2.497116493656286,True,overseas_equity,1.07,False,-,0623_S,-,5,-1027.973401773215,11,×××,科创50|华宝油气
2026-07-14,159338.SZ,中证A500,1.248,1.27,1.232,1.264,30487052.0,3812034119.444,0.797448165869219,1.3064,1.2927,-3.245560318432328,↘,●,↘,1.356223175965665,False,china_equity,1.0,True,-,0707_S,-,6,-1018.2025518341308,6,×××,科创50|华宝油气
2026-07-14,513050.SH,中概互联网,1.084,1.092,1.061,1.087,23288308.0,2504588854.0,-1.36116152450092,1.0268,1.1240666666666668,5.862874951305019,↗,●,↘,0.5210930009587728,True,overseas_equity,0.99,False,-,0511_S,-,7,-995.361161524501,3,×××,科创50|华宝油气
2026-07-14,159949.SZ,创业板50,1.774,1.844,1.752,1.826,14822378.0,2664206010.126,-2.4572649572649596,1.9635000000000002,1.89965,-7.002801120448188,↘,●,↘,1.4122196442382058,False,china_equity,1.0,True,-,0702_S,-,8,-1021.457264957265,7,×××,科创50|华宝油气
2026-07-14,512890.SH,红利低波,1.123,1.137,1.121,1.134,6674647.0,754096116.0,-3.242320819112632,1.1061999999999999,1.1512499999999999,2.5131079370819043,-,●,↗,1.718181818181818,False,china_equity,1.0,True,-,0403_S,-,9,-1000.2423208191126,4,×××,科创50|华宝油气
2026-07-14,518880.SH,黄金,8.302,8.389,8.302,8.386,1815966.0,1516813815.0,-4.006410256410275,8.560550000000001,9.198,-2.039004503215347,↘,●,↘,2.1491542798564836,False,commodity,1.0,True,-,0317_S,-,10,-1023.0064102564103,8,×××,科创50|华宝油气
2026-07-14,563300.SH,中证2000,1.436,1.457,1.405,1.443,3481409.0,497681768.0,-5.128205128205121,1.57105,1.5748833333333332,-8.150599917252787,↘,●,↘,1.4634888438133875,False,china_equity,1.0,True,-,0707_S,-,11,-1024.128205128205,9,×××,科创50|华宝油气
