date,code,name,open,high,low,close,volume,amount,ret20_pct,ma20,ma60,bias_pct,trend,market_signal,convex,nav_like,qdii,asset,premium_pb,pb_is_default,latest_signal,last_signal,profit_since_last_signal,momentum_rank,score,score_rank,status_mark,target_holdings
2026-07-16,588000.SH,科创50,1.977,2.054,1.928,1.945,4547499903.0,9033153321.0,10.763097949886102,2.1363999999999996,1.88915,-8.95899644261372,-,-,↘,1.328551912568306,False,china_equity,1.01,False,-,0617_B,-3.5696579077838297,1,18.763097949886102,2,√√√,中概互联网|科创50
2026-07-16,159985.SZ,豆粕,2.232,2.269,2.141,2.148,232738767.0,514387805.207,6.336633663366342,2.0739500000000004,2.0852333333333335,3.5704814484437852,↗,★,↘,1.6820673453406423,False,commodity,1.07,False,-,0401_S,-,2,-984.6633663366337,3,×××,中概互联网|科创50
2026-07-16,513050.SH,中概互联网,1.136,1.162,1.134,1.145,3647062358.0,4186472365.0,5.822550831792972,1.03415,1.1199833333333333,10.718947928250255,↗,★,↗,0.5488974113135188,True,overseas_equity,0.99,False,-,0715_B,0.0,3,23.822550831792974,1,××√,中概互联网|科创50
2026-07-16,513030.SH,德国,1.767,1.777,1.766,1.774,34118700.0,60423217.0,2.3658395845354896,1.7798000000000003,1.7929666666666668,-0.3258793122822956,↘,●,↗,1.5547765118317265,True,overseas_equity,1.02,False,-,0616_S,-,4,-1014.6341604154645,6,×××,中概互联网|科创50
2026-07-16,164824.SZ,印度,1.283,1.288,1.278,1.287,20060544.0,25724100.548,2.0618556701030855,1.30195,1.2926666666666664,-1.1482775836245684,↘,●,↘,1.247093023255814,True,overseas_equity,1.01,False,-,0714_S,-,5,-1016.9381443298969,7,√××,中概互联网|科创50
2026-07-16,162411.SZ,华宝油气,0.879,0.884,0.863,0.863,105208586.0,91848518.805,0.23228803716608404,0.82975,0.8662166666666666,4.007231093702912,↗,★,↘,2.945392491467577,True,commodity_equity,0.98,False,-,0715_S,-,6,-990.7677119628339,4,×√×,中概互联网|科创50
2026-07-16,513100.SH,纳指,2.168,2.179,2.164,2.167,190230546.0,413194562.0,0.23126734505087843,2.18365,2.1362,-0.7624848304444543,↘,●,↘,2.4994232987312572,True,overseas_equity,1.07,False,-,0623_S,-,7,-1028.768732654949,14,×××,中概互联网|科创50
2026-07-16,511380.SH,可转债,13.78,13.847,13.736,13.755,540717214.0,7456714016.0,-0.4271029390473413,13.928899999999999,14.0983,-1.2484833691102537,↘,●,↘,1.3236143187066975,False,bond,1.0,True,-,0520_S,-,8,-1019.4271029390474,9,×××,中概互联网|科创50
2026-07-16,513520.SH,日经225,2.283,2.304,2.274,2.28,210428800.0,481706179.0,-0.5235602094240788,2.42965,2.2620333333333336,-6.159323359331603,↘,●,↘,1.8066561014263072,True,overseas_equity,1.08,False,-,0708_S,-,9,-1029.523560209424,15,×××,中概互联网|科创50
2026-07-16,159338.SZ,中证A500,1.259,1.266,1.236,1.244,2747587082.0,3444776077.654,-1.5822784810126556,1.3019500000000002,1.2930166666666667,-4.451015784016299,↘,●,↘,1.334763948497854,False,china_equity,1.0,True,-,0707_S,-,10,-1020.5822784810126,10,×××,中概互联网|科创50
2026-07-16,520830.SH,沙特,0.88,0.88,0.877,0.877,16758400.0,14714525.0,-2.3385300668151476,0.8905,0.9048666666666667,-1.5160022459292488,↘,●,↗,0.8135435992578849,True,overseas_equity,0.99,False,-,0427_S,-,11,-1019.3385300668151,8,×××,中概互联网|科创50
2026-07-16,512890.SH,红利低波,1.151,1.159,1.139,1.141,801101785.0,916460547.0,-2.6450511945392385,1.1068500000000001,1.15,3.0853322491755764,↗,●,↘,1.7287878787878788,False,china_equity,1.0,True,-,0403_S,-,12,-996.6450511945393,5,×××,中概互联网|科创50
2026-07-16,518880.SH,黄金,8.375,8.395,8.349,8.363,180021910.0,1506556933.0,-3.4184085922162044,8.5012,9.141216666666669,-1.6256528490095623,↘,●,↘,2.1432598667350073,False,commodity,1.0,True,-,0306_S,-,13,-1022.4184085922162,11,×××,中概互联网|科创50
2026-07-16,159949.SZ,创业板50,1.79,1.814,1.746,1.768,1276308438.0,2270314420.492,-4.690026954177895,1.9435499999999997,1.9013833333333332,-9.032440636978711,↘,●,↘,1.3673627223511216,False,china_equity,1.0,True,-,0702_S,-,14,-1023.6900269541779,12,×××,中概互联网|科创50
2026-07-16,563300.SH,中证2000,1.425,1.453,1.404,1.413,396217345.0,564789063.0,-7.222586999343394,1.5539999999999998,1.5718833333333333,-9.073359073359066,↘,●,↘,1.4330628803245438,False,china_equity,1.0,True,-,0707_S,-,15,-1026.2225869993433,13,×××,中概互联网|科创50
