date,code,name,open,high,low,close,volume,amount,ret20_pct,ma20,ma60,bias_pct,trend,market_signal,convex,nav_like,qdii,asset,premium_pb,pb_is_default,latest_signal,last_signal,profit_since_last_signal,momentum_rank,score,score_rank,status_mark,target_holdings
2026-07-13,588000.SH,科创50,2.16,2.226,2.081,2.1,42418236.0,9118631347.0,19.115144639818492,2.1134,1.8621666666666667,-0.6340493990725782,-,-,↘,1.4344262295081969,False,china_equity,1.01,False,-,0615_B,13.207547169811317,1,27.115144639818492,1,√×√,科创50|印度
2026-07-13,164824.SZ,印度,1.291,1.298,1.288,1.292,0.0,188400.0,1.9731649565903897,1.305,1.2943500000000001,-0.9961685823754673,-,-,↘,1.251937984496124,True,overseas_equity,1.01,False,-,0624_B,-1.7490494296577896,2,9.97316495659039,2,√√√,科创50|印度
2026-07-13,513520.SH,日经225,2.313,2.318,2.274,2.275,1582129.0,363299117.0,-0.6550218340611424,2.45135,2.2474499999999997,-7.193995145532062,↘,●,↘,1.8026941362916005,True,overseas_equity,1.08,False,-,0708_S,-,3,-1029.6550218340612,11,×××,科创50|印度
2026-07-13,513100.SH,纳指,2.179,2.179,2.162,2.168,1967887.0,427107233.0,-1.6780045351473927,2.19825,2.1218333333333335,-1.3760946207210134,-,●,↘,2.5005767012687428,True,overseas_equity,1.07,False,-,0623_S,-,4,-1010.6780045351474,6,×××,科创50|印度
2026-07-13,159338.SZ,中证A500,1.275,1.278,1.241,1.248,30473995.0,3840034204.0,-2.1943573667711602,1.3078999999999998,1.2922166666666668,-4.579860845630391,↘,●,↘,1.3390557939914163,False,china_equity,1.0,True,-,0702_S,-,5,-1021.1943573667712,7,×××,科创50|印度
2026-07-13,512890.SH,红利低波,1.111,1.128,1.107,1.126,8977096.0,1007280128.0,-2.8472821397756753,1.10755,1.1521666666666666,1.6658390140399826,-,●,↗,1.7060606060606058,False,china_equity,1.0,True,-,0407_S,-,6,-999.8472821397756,4,×××,科创50|印度
2026-07-13,162411.SZ,华宝油气,0.862,0.863,0.851,0.858,1954453.0,167929246.961,-3.703703703703709,0.8222999999999999,0.8659333333333333,4.341481211236786,-,●,↗,2.9283276450511946,True,commodity_equity,0.98,False,-,0525_S,-,7,-1000.7037037037037,5,×××,科创50|印度
2026-07-13,513050.SH,中概互联网,1.088,1.115,1.084,1.085,32848437.0,3609526314.0,-3.897254207263068,1.02675,1.1262166666666666,5.673240808375946,↗,●,↘,0.5201342281879194,True,overseas_equity,0.99,False,-,0511_S,-,8,-997.897254207263,3,×××,科创50|印度
2026-07-13,159949.SZ,创业板50,1.805,1.84,1.759,1.773,14472834.0,2600135551.085,-7.991696938245985,1.9700499999999999,1.89715,-10.002284205984612,↘,●,↘,1.37122969837587,False,china_equity,1.0,True,-,0702_S,-,9,-1026.991696938246,8,×××,科创50|印度
2026-07-13,563300.SH,中证2000,1.497,1.507,1.425,1.431,4834643.0,704268039.0,-8.445297504798454,1.57805,1.5756333333333332,-9.318462659611537,↘,●,↘,1.45131845841785,False,china_equity,1.0,True,-,0601_S,-,10,-1027.4452975047984,9,×××,科创50|印度
2026-07-13,518880.SH,黄金,8.47,8.497,8.413,8.419,3020485.0,2551745651.0,-9.00345871162992,8.58765,9.225966666666666,-1.963866715574103,↘,●,↘,2.1576114812916454,False,commodity,1.0,True,-,0313_S,-,11,-1028.00345871163,10,×××,科创50|印度
